383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,1.0
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,1.0
385,F,,0.37,0.105,0.4925,0.216,0.1245,0.135,1.0
386,M,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,1.0
387,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,1.0
388,M,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,2.0
389,I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,1.0
390,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,1.0
391,M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,1.0
392,F,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,1.0
393,I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,1.0
394,I,0.345,0.275,0.095,0.1995,,0.0535,0.07,0.0
395,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,1.0
396,F,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,1.0
397,M,,0.38,0.145,0.5865,0.2385,0.144,0.185,0.0
398,M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,1.0
399,M,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,1.0
400,F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,1.0
401,M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,1.0
402,F,0.435,0.325,0.11,,0.178,0.0985,0.155,0.0
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,1.0
404,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,0.0
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,1.0
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,,0.0
407,M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,2.0
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,1.0
409,M,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,0.0
410,M,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,2.0
411,M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,2.0
412,F,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,1.0
413,M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,1.0
414,F,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,2.0
415,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,2.0
416,F,0.63,0.5,0.17,,0.5595,0.267,0.4,3.0
417,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,3.0
418,F,0.63,0.5,0.155,1.005,0.367,0.199,0.36,2.0
419,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,2.0
420,F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,2.0
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,1.0
422,F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,2.0
423,I,0.29,0.225,0.07,0.101,,0.0235,0.035,0.0
424,I,0.26,0.2,,0.092,0.037,0.02,0.03,0.0
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,2.0
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,3.0
427,M,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,3.0
428,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,3.0
429,F,,0.45,0.17,1.0475,0.3775,0.1705,0.385,3.0
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,3.0
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,3.0
432,M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,3.0
433,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,3.0
434,I,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,2.0
435,M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,1.0
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,0.0
437,I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,2.0
438,M,0.39,0.3,0.09,0.3055,0.143,,0.085,1.0
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,2.0
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,1.0
441,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,0.0
442,F,0.505,0.425,0.14,0.85,0.275,,0.285,3.0
443,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,1.0
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,,1.0
445,F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,1.0
446,M,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,2.0
447,M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,2.0
448,M,0.605,,0.175,1.098,0.4765,0.232,0.375,1.0
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,3.0
450,M,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,2.0
451,F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,2.0
452,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,2.0
453,F,0.565,0.49,,0.9245,0.405,0.2195,0.255,1.0
454,F,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,2.0
455,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,1.0
456,F,0.64,0.54,0.175,1.221,0.51,0.259,0.39,2.0
457,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,1.0
458,I,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,1.0
459,F,0.525,0.41,0.135,0.7085,,0.1525,0.235,1.0
460,M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,1.0
461,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,1.0
462,I,0.24,0.185,,0.0715,0.026,0.018,0.025,0.0
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,0.0
464,I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,0.0
465,I,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,0.0
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,1.0
467,M,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,2.0
468,F,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,2.0
469,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,3.0
470,F,0.53,0.44,0.135,,0.313,0.1715,0.2185,1.0
471,F,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,1.0
472,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,1.0
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,1.0
474,F,0.545,,0.16,0.7715,0.272,0.1455,0.2765,1.0
475,M,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,2.0
476,F,0.465,0.35,0.115,,0.1565,0.091,0.1345,1.0
477,M,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,2.0
478,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,3.0
479,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,2.0
480,F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,3.0
481,M,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,2.0
482,M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,2.0
483,F,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,3.0
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,1.0
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,2.0
486,M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,1.0
487,F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,2.0
488,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,,1.0
489,F,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,2.0
490,M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,2.0
491,M,0.58,0.46,0.13,0.921,0.357,0.181,0.29,2.0
492,F,0.655,0.51,0.155,,0.5345,0.2855,0.41,1.0
493,M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,2.0
494,M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,2.0
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,2.0
496,F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,1.0
497,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,3.0
498,F,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,1.0
499,M,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,1.0
500,F,0.58,0.44,0.18,0.854,0.3665,0.1635,,1.0
501,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,3.0
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,2.0
503,F,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,2.0
504,F,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,2.0
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,2.0
506,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,1.0
507,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,2.0
508,M,0.56,0.435,0.18,0.889,0.36,0.204,0.25,1.0
509,I,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,2.0
510,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,1.0
511,F,0.455,0.35,0.14,,0.221,0.1265,0.135,1.0
512,F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,1.0
513,M,0.31,0.22,,0.146,0.061,0.0365,0.045,0.0
514,F,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,0.0
515,M,0.27,,0.08,,,0.0195,0.03,0.0
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,1.0
517,M,0.28,0.2,0.08,0.0915,,0.0215,0.03,0.0
518,M,0.325,0.23,0.09,0.147,0.06,0.034,,0.0
519,F,0.345,0.25,,0.203,0.078,0.059,0.055,0.0
520,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,0.0
521,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,0.0
522,I,0.365,,0.115,0.218,0.0935,0.0445,0.07,1.0
523,M,0.2,0.14,,0.035,0.0145,0.008,0.01,0.0
524,M,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,0.0
525,M,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,0.0
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,,0.0
527,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,2.0
528,F,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,1.0
529,M,0.385,0.3,0.095,0.24,,0.059,0.085,1.0
530,I,0.53,,0.185,0.752,0.299,0.156,0.205,3.0
531,F,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,2.0
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,1.0
533,F,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,1.0
534,I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,1.0
535,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,1.0
536,I,0.52,0.405,0.14,0.5775,,0.145,0.179,1.0
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,0.0
538,M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,0.0
539,F,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,1.0
540,F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,2.0
541,F,0.44,0.355,0.115,0.415,0.1585,,0.131,1.0
542,M,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,2.0
543,M,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,0.0
544,F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,1.0
545,M,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,1.0
546,M,0.255,0.195,,0.08,0.0315,0.018,0.027,0.0
547,M,0.205,0.155,0.045,0.0425,,0.0055,0.0155,0.0
548,F,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,1.0
549,I,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,1.0
550,I,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,2.0
551,I,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,2.0
552,I,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,1.0
553,I,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,2.0
554,I,,0.39,0.125,0.591,0.287,0.141,0.12,1.0
555,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,1.0
556,I,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,2.0
557,F,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,1.0
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,2.0
559,I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,2.0
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,0.0
561,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,2.0
562,F,0.475,0.35,0.115,0.452,0.1715,0.092,,1.0
563,F,0.545,0.415,0.15,0.7335,0.2795,,0.2185,1.0
564,F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,2.0
565,M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,1.0
566,I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,1.0
567,I,0.435,0.33,0.125,0.406,0.1685,,0.096,1.0
568,M,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,0.0
569,F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,1.0
570,I,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,2.0
571,I,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,2.0
572,F,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,3.0
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,2.0
574,I,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,1.0
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,1.0
576,I,,0.425,0.14,0.9175,0.4005,0.1975,0.26,1.0
577,F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,1.0
578,I,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,1.0
579,F,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,2.0
580,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,1.0
581,I,0.55,0.425,0.15,0.806,0.376,0.171,0.245,2.0
582,F,0.645,0.525,0.19,1.4635,,0.3435,0.435,3.0
583,I,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,2.0
584,F,0.41,0.305,0.1,0.363,0.1735,,0.11,1.0
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,1.0
586,I,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,1.0
587,F,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,2.0
588,M,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,2.0
589,F,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,2.0
590,I,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,2.0
591,F,0.37,0.29,0.115,0.25,,0.057,0.075,1.0
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,3.0
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,3.0
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,1.0
595,I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,2.0
596,F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,1.0
597,I,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,2.0
598,I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,1.0
599,F,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,2.0
600,I,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,2.0
601,F,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,1.0
602,F,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,2.0
603,I,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,1.0
604,I,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,1.0
605,I,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,2.0
606,M,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,1.0
607,I,,0.37,0.13,,0.181,0.113,0.136,1.0
608,M,0.37,0.285,0.1,0.228,0.0675,,0.081,1.0
609,M,0.35,0.265,,0.1775,0.0575,0.042,0.068,1.0
610,F,0.44,0.345,0.17,0.4085,0.15,0.0825,,1.0
611,M,0.195,0.145,0.05,0.032,,0.008,0.012,0.0
612,M,0.325,0.24,0.075,0.155,0.0475,,0.06,1.0
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,3.0
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,2.0
615,M,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,2.0
616,F,0.47,0.355,0.14,0.433,0.1525,0.095,,1.0
617,M,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,0.0
618,M,0.31,0.225,,0.1295,0.0455,0.0335,0.044,1.0
619,M,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,0.0
620,M,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,1.0
621,I,0.485,0.38,0.14,0.673,,0.13,0.195,3.0
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,1.0
623,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,2.0
624,I,0.465,0.36,0.105,0.498,0.214,0.116,0.14,2.0
625,F,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,1.0
626,F,0.425,,0.095,0.322,0.1205,0.061,0.125,1.0
627,F,0.38,0.305,,0.2815,0.1255,,0.09,0.0
628,I,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,3.0
629,M,0.34,0.265,0.085,0.1835,,0.046,0.065,1.0
630,I,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,1.0
631,F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,0.0
632,M,0.46,0.365,0.125,,0.1895,0.0945,0.158,1.0
633,I,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,1.0
634,M,,0.295,0.1,0.2105,0.066,0.0525,0.075,1.0
635,M,0.355,0.265,0.09,0.168,0.05,0.041,,0.0
636,M,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,0.0
637,M,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,0.0
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,2.0
639,F,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,2.0
640,M,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,0.0
641,I,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,2.0
642,F,,0.45,0.16,0.9,0.358,0.156,0.315,3.0
643,M,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,0.0
644,M,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,1.0
645,I,0.445,0.33,0.12,0.347,0.12,0.084,0.105,1.0
646,M,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,0.0
647,M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,1.0
648,I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,1.0
649,F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,1.0
650,M,0.255,,0.065,0.079,0.034,0.014,0.025,0.0
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,0.0
652,I,0.47,0.35,0.13,0.466,,0.099,0.145,1.0
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,0.0
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,1.0
655,M,0.295,0.215,,0.129,,0.0295,0.04,0.0
656,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,2.0
657,F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,2.0
658,I,,0.49,0.195,1.3165,0.5305,0.254,0.41,3.0
659,F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,1.0
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,3.0
661,I,0.535,0.45,0.17,0.781,,0.1555,0.295,1.0
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,1.0
663,F,0.38,0.305,,0.281,0.1045,0.0615,0.09,1.0
664,I,0.45,0.355,0.12,,,0.0665,,3.0
665,F,0.395,0.295,0.095,0.2245,,0.054,0.08,1.0
666,M,0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,1.0
667,F,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,2.0
668,M,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,2.0
669,F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,2.0
670,M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,2.0
671,F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,2.0
672,F,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,3.0
673,M,0.49,0.39,0.15,0.573,0.225,0.124,0.17,3.0
674,F,0.49,0.385,0.15,0.7865,0.241,0.14,0.24,3.0
675,F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,3.0
676,M,0.54,0.415,0.145,0.74,0.2635,,0.245,1.0
677,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,1.0
678,F,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,3.0
679,F,0.37,0.275,0.1,0.2225,0.093,,0.08,0.0
680,I,0.37,0.275,0.1,0.2295,0.0885,,0.07,0.0
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,1.0
682,F,0.435,,0.115,0.3915,0.154,0.094,,0.0
683,M,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,2.0
684,M,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,1.0
685,M,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,2.0
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,2.0
687,F,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,2.0
688,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,1.0
689,M,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,1.0
690,M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,1.0
691,I,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,0.0
692,F,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,1.0
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,1.0
694,I,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,0.0
695,I,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,0.0
696,I,,0.105,0.05,0.0175,0.005,0.0035,0.005,0.0
697,M,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,0.0
698,F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,2.0
699,F,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,2.0
700,M,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,1.0
701,F,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,2.0
702,F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,1.0
703,M,0.395,0.295,0.115,0.316,,0.0595,0.1105,1.0
704,M,0.4,0.3,0.125,0.417,,0.09,0.1175,1.0
705,M,0.415,0.325,0.14,0.417,0.1535,,0.144,1.0
706,M,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,1.0
707,F,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,1.0
708,M,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,1.0
709,I,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,0.0
710,I,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,0.0
711,M,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,1.0
712,I,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,0.0
713,M,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,0.0
714,M,0.35,0.255,0.08,0.1915,0.08,,0.063,1.0
715,I,0.275,0.2,0.065,0.1035,0.0475,0.0205,,0.0
716,I,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,0.0
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,0.0
718,I,0.18,,0.035,0.0265,0.0095,0.0055,0.0085,0.0
719,I,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,0.0
720,I,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,0.0
721,M,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,2.0
722,M,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,2.0
723,M,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,2.0
724,M,0.465,0.36,0.08,0.488,0.191,0.125,0.155,1.0
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,2.0
726,M,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,1.0
727,F,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,1.0
728,M,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,2.0
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,2.0
730,M,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,1.0
731,M,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,2.0
732,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,2.0
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,2.0
734,M,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,3.0
735,M,0.51,,0.125,0.6565,0.262,0.1835,0.175,1.0
736,M,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,1.0
737,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,1.0
738,M,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,2.0
739,M,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,1.0
740,M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,2.0
741,F,0.36,,0.09,0.2065,0.078,0.057,0.06,0.0
742,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,2.0
743,F,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,2.0
744,M,0.53,0.415,0.13,0.8425,,0.1945,0.265,3.0
745,F,0.53,0.42,0.13,1.001,0.34,0.226,0.265,2.0
746,F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,2.0
747,M,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,1.0
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,2.0
749,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,2.0
750,F,0.51,0.39,0.105,0.612,0.187,0.15,0.195,2.0
751,M,0.485,0.355,0.12,0.547,0.215,,0.14,1.0
752,F,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,2.0
753,F,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,2.0
754,M,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,3.0
755,M,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,2.0
756,M,0.615,0.525,0.155,1.1375,0.367,0.236,0.37,3.0
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,2.0
758,M,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,2.0
759,M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,2.0
760,M,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,2.0
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,2.0
762,F,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,2.0
